timestamp,git_commit,gpu,torch_version,torch_cuda_version,triton_version,transformers_version,run_index,case_index,provider_position,case_provider_order,family,case_name,batch_size,sequence_length,rows,hidden_size,numel,dtype,provider,input_is_contiguous,weight_is_contiguous,status,error,first_call_ms,p50_ms,p95_ms,max_abs_error,mean_abs_error,speedup_vs_huggingface
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,7,2,triton_adapter|huggingface,qwen2,prefill_b4_s32,4,32,128,512,65536,fp16,huggingface,True,True,ok,,0.147001000,0.018432001,0.019455999,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,8,1,huggingface|triton_adapter,llama,single_token_no_cache,1,1,1,512,512,bf16,huggingface,True,True,ok,,0.070462001,0.016384000,0.017408000,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,8,2,huggingface|triton_adapter,llama,single_token_no_cache,1,1,1,512,512,bf16,triton_adapter,True,True,ok,,0.098015001,0.003104000,0.004096000,0.015625000,0.001192853,5.278350695
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,9,1,triton_adapter|huggingface,llama,prefill_s32,1,32,32,512,16384,bf16,triton_adapter,True,True,ok,,0.049288000,0.004000000,0.004096000,0.031250000,0.001096106,4.551999986
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,9,2,triton_adapter|huggingface,llama,prefill_s32,1,32,32,512,16384,bf16,huggingface,True,True,ok,,0.143269001,0.018208001,0.018495999,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,10,1,huggingface|triton_adapter,llama,prefill_s128,1,128,128,512,65536,bf16,huggingface,True,True,ok,,0.051202000,0.018719999,0.019455999,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,10,2,huggingface|triton_adapter,llama,prefill_s128,1,128,128,512,65536,bf16,triton_adapter,True,True,ok,,0.094780999,0.004096000,0.004416000,0.031250000,0.001107361,4.570312297
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,11,1,triton_adapter|huggingface,llama,prefill_b4_s32,4,32,128,512,65536,bf16,triton_adapter,True,True,ok,,0.046710000,0.004096000,0.004224000,0.031250000,0.001149351,4.515624835
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,11,2,triton_adapter|huggingface,llama,prefill_b4_s32,4,32,128,512,65536,bf16,huggingface,True,True,ok,,0.139717000,0.018495999,0.019455999,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,12,1,huggingface|triton_adapter,qwen2,single_token_no_cache,1,1,1,512,512,bf16,huggingface,True,True,ok,,0.058674000,0.016384000,0.017408000,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,12,2,huggingface|triton_adapter,qwen2,single_token_no_cache,1,1,1,512,512,bf16,triton_adapter,True,True,ok,,0.095834000,0.003968000,0.004096000,0.015625000,0.001192853,4.129032303
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,13,1,triton_adapter|huggingface,qwen2,prefill_s32,1,32,32,512,16384,bf16,triton_adapter,True,True,ok,,0.045080000,0.003072000,0.004096000,0.031250000,0.001096106,5.958333018
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,13,2,triton_adapter|huggingface,qwen2,prefill_s32,1,32,32,512,16384,bf16,huggingface,True,True,ok,,0.137710000,0.018304000,0.018528000,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,14,1,huggingface|triton_adapter,qwen2,prefill_s128,1,128,128,512,65536,bf16,huggingface,True,True,ok,,0.051774000,0.018592000,0.019455999,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,14,2,huggingface|triton_adapter,qwen2,prefill_s128,1,128,128,512,65536,bf16,triton_adapter,True,True,ok,,0.092202000,0.004096000,0.005120000,0.031250000,0.001107361,4.539062513
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,15,1,triton_adapter|huggingface,qwen2,prefill_b4_s32,4,32,128,512,65536,bf16,triton_adapter,True,True,ok,,0.045111999,0.004096000,0.004160000,0.031250000,0.001149351,4.500000171
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,15,2,triton_adapter|huggingface,qwen2,prefill_b4_s32,4,32,128,512,65536,bf16,huggingface,True,True,ok,,0.147666000,0.018432001,0.019455999,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,16,1,huggingface|triton_adapter,llama,single_token_no_cache,1,1,1,512,512,fp32,huggingface,True,True,ok,,0.055875000,0.012288000,0.012512000,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,16,2,huggingface|triton_adapter,llama,single_token_no_cache,1,1,1,512,512,fp32,triton_adapter,True,True,ok,,0.098808000,0.003136000,0.004096000,0.000000000,0.000000000,3.918367614
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,17,1,triton_adapter|huggingface,llama,prefill_s32,1,32,32,512,16384,fp32,triton_adapter,True,True,ok,,0.040311001,0.003296000,0.004096000,0.000000715,0.000000018,4.038834965
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,17,2,triton_adapter|huggingface,llama,prefill_s32,1,32,32,512,16384,fp32,huggingface,True,True,ok,,0.129264000,0.013312000,0.014112000,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,18,1,huggingface|triton_adapter,llama,prefill_s128,1,128,128,512,65536,fp32,huggingface,True,True,ok,,0.043459000,0.014336000,0.015360000,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,18,2,huggingface|triton_adapter,llama,prefill_s128,1,128,128,512,65536,fp32,triton_adapter,True,True,ok,,0.099270000,0.004096000,0.005120000,0.000000715,0.000000013,3.500000057
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,19,1,triton_adapter|huggingface,llama,prefill_b4_s32,4,32,128,512,65536,fp32,triton_adapter,True,True,ok,,0.044297000,0.004096000,0.005120000,0.000000715,0.000000012,3.500000057
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,19,2,triton_adapter|huggingface,llama,prefill_b4_s32,4,32,128,512,65536,fp32,huggingface,True,True,ok,,0.136500000,0.014336000,0.015232000,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,20,1,huggingface|triton_adapter,qwen2,single_token_no_cache,1,1,1,512,512,fp32,huggingface,True,True,ok,,0.043477999,0.012288000,0.012576000,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,20,2,huggingface|triton_adapter,qwen2,single_token_no_cache,1,1,1,512,512,fp32,triton_adapter,True,True,ok,,0.101715000,0.003248000,0.004096000,0.000000000,0.000000000,3.783251441
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,21,1,triton_adapter|huggingface,qwen2,prefill_s32,1,32,32,512,16384,fp32,triton_adapter,True,True,ok,,0.044269999,0.003296000,0.004096000,0.000000715,0.000000018,4.038834965
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,21,2,triton_adapter|huggingface,qwen2,prefill_s32,1,32,32,512,16384,fp32,huggingface,True,True,ok,,0.121632001,0.013312000,0.014336000,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,22,1,huggingface|triton_adapter,qwen2,prefill_s128,1,128,128,512,65536,fp32,huggingface,True,True,ok,,0.044842001,0.014336000,0.015360000,0.000000000,0.000000000,1.000000000
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,22,2,huggingface|triton_adapter,qwen2,prefill_s128,1,128,128,512,65536,fp32,triton_adapter,True,True,ok,,0.098908000,0.004096000,0.005120000,0.000000715,0.000000013,3.500000057
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,23,1,triton_adapter|huggingface,qwen2,prefill_b4_s32,4,32,128,512,65536,fp32,triton_adapter,True,True,ok,,0.047615000,0.004096000,0.005120000,0.000000715,0.000000012,3.500000057
2026-07-29T16:34:39,2d52b4a,NVIDIA GeForce RTX 4090,2.7.1+cu126,12.6,3.3.1,5.14.1,1,23,2,triton_adapter|huggingface,qwen2,prefill_b4_s32,4,32,128,512,65536,fp32,huggingface,True,True,ok,,0.125542000,0.014336000,0.015360000,0.000000000,0.000000000,1.000000000
